Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48695.4388,19.0457,18.9059,0.1398,19.1730,18.7407,18.4052,0.3355,38.4485,19.4886,0.0093,48695.4388,NA,40.5972,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48714.4845,18.5616,18.4301,0.1315,18.8680,19.3128,18.7893,0.5235,38.8914,19.2309,-0.4429,48714.4845,NA,40.0759,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48733.0461,19.4936,19.3451,0.1485,19.6192,19.6569,19.1175,0.5394,39.5607,23.7889,-0.6693,48733.0461,NA,39.2804,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48752.5397,19.4571,19.3539,0.1032,19.7825,20.5235,19.4660,1.0575,43.8560,18.0261,-4.2953,48752.5397,NA,43.1259,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48771.9968,20.5538,20.2883,0.2655,20.8489,20.5858,19.5994,0.9864,42.4250,18.5345,1.4310,48771.9968,NA,45.1380,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48792.5506,20.8631,20.6760,0.1871,20.8809,18.7713,18.7167,0.0546,40.4057,19.9329,2.0193,48792.5506,NA,39.6353,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48813.4137,18.7411,18.5616,0.1795,18.7891,19.9728,19.4868,0.4860,39.4755,19.4788,0.9302,48813.4137,NA,39.5671,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48832.1548,20.0091,19.8040,0.2051,20.0208,19.3424,18.8099,0.5325,40.2132,23.9937,-0.7377,48832.1548,NA,47.0984,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48852.1639,18.9992,18.8638,0.1354,19.3541,19.8903,19.1944,0.6959,44.1978,16.7030,-3.9846,48852.1639,NA,59.0955,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48871.1631,20.3160,20.1466,0.1694,20.2452,20.5797,19.2878,1.2919,41.9016,19.4193,2.2962,48871.1631,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48891.4791,19.5420,19.4308,0.1112,20.5089,19.6558,19.5842,0.0716,41.0049,20.4098,0.8967,48891.4791,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48911.0211,20.5813,20.3640,0.2173,20.6227,20.5355,20.0545,0.4810,41.8727,20.3170,-0.8678,48911.0211,NA,52.4785,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48931.6024,20.5882,20.4667,0.1215,20.5769,20.9974,19.9524,1.0450,41.6084,23.1259,0.2643,48931.6024,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48952.1906,20.6509,20.4637,0.1872,20.9861,21.2335,19.9645,1.2690,44.1461,20.8800,-2.5377,48952.1906,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48972.8415,21.5651,21.4406,0.1245,21.5687,21.8254,20.0172,1.8082,44.3752,20.8730,-0.2291,48972.8415,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48994.4066,20.5111,20.3872,0.1239,21.8290,20.9895,20.0628,0.9267,43.6831,24.9806,0.6921,48994.4066,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49014.9177,22.2469,22.0513,0.1956,22.3074,20.6518,20.0519,0.5999,48.1526,17.0728,-4.4695,49014.9177,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49037.1646,20.4482,20.2483,0.1999,20.7123,21.3798,20.5917,0.7881,42.9785,21.8058,5.1741,49037.1646,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49057.6128,21.5751,21.4050,0.1701,21.6439,22.1255,20.9367,1.1888,44.3361,21.6318,-1.3576,49057.6128,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49079.1879,21.8352,21.7191,0.1161,22.1943,22.1654,21.3170,0.8484,44.3928,23.6922,-0.0567,49079.1879,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49101.0231,22.4929,22.3527,0.1402,22.5245,22.8420,21.2218,1.6202,46.2498,22.2688,-1.8570,49101.0231,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49123.5160,22.2717,22.1436,0.1281,22.8736,22.2137,21.3314,0.8823,46.0257,26.8258,0.2241,49123.5160,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49145.7877,22.7984,22.6662,0.1322,22.8156,22.3193,21.7107,0.6086,50.5798,18.0286,-4.5541,49145.7877,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49168.5861,22.2167,22.0179,0.1988,22.3365,22.4904,21.7847,0.7057,45.8100,22.7483,4.7698,49168.5861,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49190.8028,22.4700,22.2838,0.1862,22.6102,23.1301,21.7184,1.4117,46.3416,25.9566,-0.5316,49190.8028,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49213.2728,22.7761,22.6798,0.0963,23.2703,22.6625,21.6785,0.9840,49.8282,20.2980,-3.4866,49213.2728,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49236.0489,23.0934,22.9118,0.1816,23.1567,23.3270,21.7828,1.5442,47.3501,22.2853,2.4781,49236.0489,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49259.1423,22.9337,22.8086,0.1251,23.3903,22.4360,21.5926,0.8434,46.5420,23.9756,0.8081,49259.1423,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,49282.0760,22.8659,22.7032,0.1627,22.8926,22.7281,21.5425,1.1856,47.5839,20.8598,-1.0419,49282.0760,NA,NA,NA
